3,RI_norm,0,2,5,6,7,9,12,14,15,22,26,28,46,55,62,80,94,97,99,100,107,111,119,132,133,169,185,194,197,198,234,236,244,248,286,317,319,342,361,362,395,413,438,443,454,487,491,496,506,509,520,571,595,596,622,640,656,719,905,1044,1073,1129,1217,1223,1228,1234,1276,1307,1416,1454,1568,1579,1633,1947,1956,2032,2042,2070,2107,2233,2872,3051,3239,3391,3706,3816,3851,3939,3978,4112,5076,5119,5266,5988,6123,6406,6560,6947,8139,8823
4,projections,155,321,352,693,735,756,760,955,974,979,981,1259,1406,1829,1841,1910,2031,2044,2049,2129,2187,2437,2440,2564,2611,3122,3150,3312,3402,3438,3466,3544,3587,3628,3782,3812,3816,3819,3832,3840,4039,4049,4054,4427,4431,4433,4456,4481,4600,4603,4663,5145,5157,5243,5262,5486,5501,5957,5960,6186,6292,6491,6492,6547,6554,6917,7119,7335,7336,7355,7366,7786,7801,7804,8045,8232,8242,8341,8446,8496,8533,8542,8696,8884,8945,8974,8976,9003,9033,9096,9166,9178,9367,9417,9467,9489,9711,9714,9719,9773
4,freq,0,1,2,3,4,5,7,8,9,12,17,20,32,34,40,42,54,55,56,62,79,93,108,112,120,131,157,170,174,197,199,207,212,220,221,241,256,284,319,333,354,362,375,386,403,415,488,498,509,521,578,606,616,654,660,671,688,699,774,827,1111,1162,1197,1211,1224,1291,1295,2500,2505,2605,2630,2641,2643,2646,2650,2680,2725,2732,2743,7140,7141,7142,7143,7152,7153,7154,7155,7156,7157,7158,7159,7160,7161,7162,7163,7164,7165,7166,7167,7168
4,crudeRI,0,1,2,3,4,5,6,7,8,15,16,21,28,35,40,45,48,53,64,75,79,104,108,109,117,127,138,142,152,178,184,201,213,229,233,249,262,264,295,320,349,380,419,421,455,522,587,640,694,698,700,717,887,892,896,1035,1044,1049,1179,1185,1245,1248,1255,1384,1645,1685,1785,1884,1892,2433,2775,2800,2982,3000,3128,3452,4156,4427,4649,4785,5090,5109,5149,5242,5246,5260,6609,6611,6638,7417,7427,7428,7430,7435,7445,8343,8344,8350,8811,9593
4,wAcc_u1.0,0,1,2,3,4,5,6,8,9,15,16,21,28,36,38,45,47,51,62,79,81,106,107,114,118,119,135,141,144,177,187,211,215,227,233,248,254,267,277,323,352,372,405,449,450,516,602,627,657,720,722,748,882,883,909,936,968,1016,1057,1077,1184,1206,1334,1390,1598,1760,1806,1861,1937,2543,2661,2753,2933,3005,3226,3760,4574,4707,4776,4840,4975,5146,5237,5279,5709,5871,5998,6613,6724,6881,6998,7255,7370,7476,7537,7792,7883,8692,9090,9583
4,wAcc_u2.0,0,1,2,3,4,5,6,8,9,15,16,21,28,36,38,44,46,55,59,80,94,104,107,110,118,122,136,137,143,177,187,213,216,224,228,250,251,267,270,327,358,370,382,450,483,501,616,625,631,738,757,831,859,874,891,898,928,972,975,1022,1152,1175,1429,1430,1458,1643,1765,1992,2004,2678,2689,2817,2890,3057,3227,4253,4594,4820,4933,5014,5070,5133,5134,5391,5668,5851,6193,6540,6868,6877,7054,7339,7383,7401,7584,7650,7772,8861,8989,9700
4,RI_u1.0_v1.0,0,1,2,3,4,5,6,9,11,15,16,17,23,28,29,33,36,41,43,54,63,70,73,88,90,91,96,101,102,103,145,153,156,159,186,201,220,228,235,259,267,270,321,339,350,396,400,490,512,553,556,557,589,624,669,743,836,869,872,905,961,1038,1110,1170,1266,1533,1549,1646,1698,1767,1833,2122,2213,2347,3354,3787,3892,3971,4131,4458,4579,4634,4785,5047,5316,5564,5879,6047,6505,6664,6700,6876,7219,7279,7574,7658,7724,8910,9029,9637
4,RI_norm,0,1,2,3,4,5,6,8,11,16,17,19,25,26,29,30,37,39,44,53,57,67,78,85,86,88,94,97,105,121,142,156,164,175,183,203,212,221,222,243,272,282,319,330,353,358,389,419,468,515,528,548,661,713,764,813,883,892,915,919,994,1052,1095,1103,1122,1355,1629,1646,1654,1692,1788,2244,2271,2415,3377,3801,3857,3902,4066,4421,4680,4859,4899,5108,5297,5353,5712,5844,6454,6493,6554,6660,7220,7297,7514,7743,7806,8802,8946,9638
5,projections,116,330,420,422,515,535,540,746,1042,1082,1341,1447,1637,1679,1710,1734,1735,2260,2274,2290,2767,2770,2965,2990,3016,3079,3319,3323,3423,3633,3757,3797,4269,4272,4273,4274,4281,4282,4295,4299,4510,4513,4526,4757,4765,5036,5062,5425,5431,5432,5434,5444,5451,5508,5518,5519,5520,5854,5867,5882,6105,6491,6504,6506,6507,6508,6509,6699,6706,6712,6713,6987,7053,7268,7279,7585,7631,7958,7966,8083,8107,8125,8147,8307,8415,8692,8797,8863,8868,8891,9068,9098,9227,9230,9386,9503,9532,9794,9876,9951
5,freq,0,1,3,4,15,19,23,25,29,31,33,44,59,76,80,87,98,103,111,112,119,121,129,131,134,135,137,146,156,163,182,200,238,253,279,282,291,304,317,323,338,339,356,375,389,401,412,436,447,518,572,578,615,674,853,854,855,910,940,960,1009,1487,1491,1501,1508,1561,2377,2423,2434,2646,2651,2655,2663,2667,2676,2724,2736,7152,7153,7156,7157,7158,7159,7168,7169,7170,7171,7172,7173,7174,7175,7176,7177,7178,7179,7180,7181,7182,7183,7184
5,crudeRI,0,1,2,4,9,16,20,30,32,34,41,65,66,78,79,90,93,95,107,112,116,118,121,129,144,155,161,169,184,189,203,210,217,229,256,278,308,329,347,366,369,420,491,499,540,553,564,574,778,785,804,907,916,982,1125,1151,1257,1274,1457,1467,1513,1629,1714,1756,1896,1986,2136,2185,2227,2252,2280,2513,2519,2813,2917,2939,2988,3378,3382,3878,3883,3893,3895,4002,4005,4009,4751,4756,5881,5883,5887,5890,5894,6222,6894,6926,6964,6967,8135,8906
5,wAcc_u1.0,0,1,2,4,9,17,22,32,33,35,42,65,66,77,78,87,89,97,101,112,118,121,126,128,143,155,159,165,182,185,204,217,223,239,249,263,303,321,340,363,384,413,496,504,525,536,581,591,765,785,857,889,913,945,1105,1115,1133,1170,1356,1444,1452,1508,1754,1828,1866,2042,2072,2084,2230,2278,2307,2354,2362,2550,3104,3263,3290,3295,3384,3513,3588,3818,3856,4001,4058,4274,4606,4805,5258,5423,5520,5671,5831,6840,7059,7073,7385,7593,8218,8942
5,wAcc_u2.0,0,1,2,4,9,17,25,32,33,36,44,62,66,76,81,84,85,95,97,109,118,123,128,131,140,151,158,170,179,189,195,217,234,248,249,257,306,317,342,355,398,412,456,505,521,536,604,614,772,813,831,883,895,974,980,1052,1106,1172,1275,1449,1458,1483,1807,1838,1921,1939,1963,2019,2207,2341,2369,2388,2460,2482,2861,3004,3453,3491,3501,3521,3654,3778,3823,3963,4024,4191,4437,4849,5096,5396,5603,5784,6121,6965,6978,7248,7371,7756,8163,8800
5,RI_u1.0_v1.0,0,1,2,4,7,12,16,19,25,40,47,52,69,73,77,80,84,85,88,92,97,113,116,119,120,125,131,133,145,151,153,154,171,203,225,235,249,272,321,324,326,334,344,378,421,462,508,521,524,593,628,672,718,731,822,914,950,959,1066,1123,1218,1228,1232,1274,1291,1356,1544,1549,1611,1629,1708,1891,1914,2168,2312,2814,2910,3212,3249,3324,3370,3437,3491,3552,3720,3764,3775,4496,4593,5246,5410,5414,5466,6129,6262,6330,7006,7113,7785,8888
5,RI_norm,0,1,2,4,7,11,17,21,22,34,52,57,67,78,81,84,85,90,94,96,101,105,122,124,127,132,140,146,147,148,153,161,184,193,212,243,289,302,305,323,324,326,329,348,399,440,455,466,488,529,594,652,668,681,868,875,961,970,1121,1147,1193,1198,1229,1282,1424,1465,1468,1479,1559,1679,1695,1893,1927,2016,2381,2487,2706,2974,3179,3192,3288,3345,3355,3467,3679,3766,4203,4479,4532,4980,5434,5549,5722,5795,6284,6495,6525,7143,7819,9006
6,projections,305,306,378,454,583,630,665,875,1202,1217,1546,1557,1563,1953,2087,2096,2164,2177,2221,2358,2468,2501,2574,2593,2616,2654,2834,2852,2969,2975,2998,3043,3233,3454,3459,3494,3698,3752,3774,3912,3917,3919,3940,3953,3996,4029,4358,4382,4526,4800,4812,4821,4853,4872,5262,5454,5693,5778,5929,6069,6122,6241,6252,6445,6485,6779,6847,7001,7044,7052,7610,7646,7746,7755,7775,7777,7879,7888,8028,8126,8133,8388,8452,8572,8639,9024,9043,9054,9055,9056,9203,9319,9327,9397,9522,9535,9700,9746,9769,9944
6,freq,0,2,9,12,16,20,22,26,27,29,30,34,36,47,48,55,66,74,78,85,86,91,100,114,132,167,169,175,180,182,188,189,195,203,209,215,217,243,249,254,255,258,259,288,289,364,390,391,439,455,457,578,580,581,588,602,644,676,788,798,806,885,918,969,1134,1227,1488,1509,1569,1634,2261,2325,2515,2594,2605,2624,2670,2688,2689,7169,7172,7173,7174,7175,7184,7185,7186,7187,7188,7189,7190,7191,7192,7193,7194,7195,7196,7197,7198,7199
6,crudeRI,0,1,6,11,19,24,25,26,29,30,33,40,43,44,50,56,59,62,66,102,123,127,131,151,155,158,160,168,177,199,210,219,250,256,268,283,285,314,319,326,343,353,355,356,408,420,466,487,490,501,543,610,621,649,674,696,770,806,821,824,856,871,934,984,1342,1343,1410,1491,1811,1935,1944,2145,2148,2153,2190,2610,2645,2660,2994,3004,3005,3540,3903,3911,4078,4085,4734,4922,5150,6371,6396,7185,7320,7334,8102,8888,8950,8984,8987,9665
6,wAcc_u1.0,0,1,6,12,17,24,25,28,29,30,33,39,42,44,47,58,59,65,67,104,120,125,129,154,157,159,165,167,174,204,212,219,254,279,283,289,300,304,333,338,347,358,365,366,417,426,476,482,506,523,540,579,612,644,725,727,766,790,798,817,837,850,971,1005,1283,1358,1417,1583,1737,1823,1858,2149,2197,2263,2289,2715,2759,2803,3054,3115,3184,3269,3976,4067,4207,4435,4567,4600,5181,6052,6846,7141,7371,7537,8306,8957,9083,9325,9611,9664
6,wAcc_u2.0,0,1,6,12,15,24,25,28,29,31,33,35,42,43,47,57,60,66,69,104,118,119,132,155,156,161,169,173,183,204,215,224,261,287,293,301,302,319,329,337,365,366,367,370,431,445,471,481,503,552,554,577,600,671,682,721,781,802,814,818,857,902,1032,1033,1145,1373,1426,1735,1808,1823,1852,2188,2333,2360,2491,2686,2818,2869,3066,3118,3350,3514,3907,4086,4118,4332,4423,4929,5564,5738,7058,7196,7389,7585,8284,8859,9043,9318,9615,9720
6,RI_u1.0_v1.0,0,1,5,7,9,16,22,26,27,29,31,32,39,40,43,44,48,49,55,79,100,108,110,118,124,133,137,141,157,163,172,174,180,190,192,211,223,228,238,252,253,263,265,274,298,343,357,371,383,384,390,447,450,454,532,536,571,642,660,666,680,761,768,802,916,1027,1052,1243,1412,1509,1544,1688,1876,2196,2418,2428,2779,2836,2852,2954,3117,3186,3459,3519,3912,4119,4594,4899,4922,5694,5972,6337,6565,6637,8341,8875,9435,9460,9524,9694
6,RI_norm,0,1,5,6,10,14,23,24,26,28,31,35,36,41,44,49,51,53,55,65,101,106,107,112,126,133,138,141,142,146,150,165,168,193,194,210,211,218,220,224,240,253,257,258,276,295,347,369,395,399,412,422,434,447,505,547,572,598,641,687,705,713,802,830,836,965,1055,1231,1394,1469,1624,1742,2091,2135,2270,2529,2695,2851,2986,3001,3096,3224,3358,3520,3862,4113,4612,4616,5018,5714,6187,6614,6628,6700,8336,8925,9381,9474,9519,9671
7,projections,18,41,112,155,179,204,608,638,909,1234,1249,1287,1325,1481,1501,1521,1607,1629,1772,1833,1850,1938,1982,2034,2206,2380,2426,2441,2483,2485,2564,2597,2598,2701,2712,2910,2994,3022,3051,3249,3432,3490,3545,3566,3755,3768,3889,4026,4092,4204,4280,4341,4577,4580,4636,4684,4772,5267,5374,5412,5546,5711,5775,5780,5808,5893,6021,6042,6268,6512,6612,6630,6658,6679,6706,6798,7049,7322,7323,7392,7410,7600,7651,7741,7934,8012,8015,8048,8071,8180,8349,8383,8516,8811,8945,8995,9040,9324,9342,9451
7,freq,3,4,6,12,14,26,28,33,34,44,45,49,52,54,67,82,98,113,117,132,133,151,154,157,160,163,174,181,217,220,227,248,257,266,272,297,299,330,331,349,360,368,384,454,462,466,517,534,550,583,648,674,685,697,725,766,771,838,846,887,905,909,1506,1508,1522,1544,1548,1559,1563,1564,2439,2446,2457,2498,4658,4660,4663,4666,4670,4680,4682,4746,4750,4753,4757,4770,4774,4782,4785,4788,4789,4797,4815,4821,4826,4827,4829,4835,4844,4864
7,crudeRI,3,4,5,15,19,20,25,38,45,46,47,50,51,55,56,63,70,96,99,106,114,120,143,146,148,183,188,205,208,212,255,273,283,291,292,296,299,351,389,391,436,507,510,543,565,592,634,639,646,700,754,823,863,919,924,989,1087,1121,1156,1186,1389,1485,1508,1647,1660,1720,1844,1853,1914,1941,1976,2121,2309,2430,2485,2653,2859,2896,3045,3061,3515,3839,3865,4387,4395,4718,5443,5444,5447,5450,5452,5453,5455,6553,6615,7295,7416,7727,7735,7742
7,wAcc_u1.0,3,4,5,12,17,19,24,38,45,46,48,51,54,55,57,60,72,93,102,110,113,125,138,145,149,180,185,203,210,224,263,266,282,288,295,298,318,346,395,398,474,475,487,514,570,621,627,634,705,747,791,862,899,918,938,981,1055,1078,1112,1251,1482,1519,1543,1580,1642,1732,1752,1779,1925,1945,2058,2295,2299,2353,2412,2702,2845,2851,2968,3217,3481,3525,4011,4200,4381,4600,4941,5085,5272,5405,5658,5733,5762,6039,6515,7122,7323,7863,8150,8194
7,wAcc_u2.0,3,4,5,12,16,18,24,37,44,47,49,52,55,56,58,60,72,91,100,111,115,129,135,141,154,177,185,194,219,240,248,278,280,287,291,317,340,349,404,418,457,472,501,514,558,605,617,664,794,797,828,897,904,912,951,1010,1017,1031,1092,1322,1410,1447,1518,1586,1669,1719,1764,1857,1881,1907,2138,2195,2312,2430,2436,2738,2777,2778,2999,3279,3512,3748,4170,4302,4446,4563,4595,4840,5184,5333,5841,5898,6114,6132,6643,7088,7448,7603,8191,8224
7,RI_u1.0_v1.0,2,3,5,10,12,13,14,34,38,39,41,46,47,49,53,55,77,96,99,100,103,105,106,109,122,136,142,164,167,185,210,213,221,223,226,233,237,243,298,302,353,378,399,433,447,453,465,483,518,519,596,644,655,704,738,793,847,855,898,987,1041,1110,1112,1237,1265,1437,1468,1477,1535,1662,1793,1899,1993,2092,2150,2159,2179,2182,2442,2461,3325,3391,3433,3704,3706,3768,3905,4198,4369,4396,4987,5303,5560,5623,5670,5743,7556,7913,8483,8485
7,RI_norm,2,4,6,10,12,13,17,37,39,41,43,48,49,51,52,57,82,85,95,101,102,106,114,125,129,137,140,153,167,194,200,202,206,215,217,218,238,244,271,321,356,368,395,418,421,426,456,467,488,490,590,593,636,682,806,823,854,901,947,1065,1074,1076,1127,1158,1297,1504,1512,1632,1654,1714,1828,2082,2092,2142,2193,2243,2367,2374,2388,2547,2978,3404,3548,3562,3727,3856,4183,4397,4421,4581,5075,5346,5443,5498,5533,5874,7652,8049,8374,8465
8,projections,179,180,263,285,382,504,667,826,847,1037,1177,1183,1272,1397,1452,1460,1599,1632,1675,1755,1904,1912,1935,2067,2099,2161,2521,2575,2598,2632,2705,2755,2762,2927,3349,3669,3926,3935,3967,3982,4057,4118,4200,4296,4299,4508,4852,4997,4998,4999,5000,5001,5419,5423,5424,5431,5905,5907,5908,5910,6065,6172,6205,6252,6501,6520,6610,6812,6924,7120,7124,7218,7335,7348,7354,7661,7804,8089,8165,8181,8189,8197,8206,8667,8752,8761,8823,8835,8883,9234,9245,9304,9331,9405,9481,9595,9612,9709,9732,9944
8,freq,0,2,3,4,6,7,8,11,13,15,19,23,24,26,29,32,38,47,60,63,66,72,75,76,79,87,91,111,117,135,141,143,147,177,178,179,188,189,209,216,219,234,262,297,361,363,379,394,400,404,447,452,455,495,500,542,548,610,613,650,658,729,740,744,745,873,886,1175,1176,1178,1181,1183,1187,1430,1443,2321,2390,2395,2558,2566,2570,2602,2621,2629,2641,7185,7186,7187,7188,7189,7190,7191,7192,7193,7194,7196,7197,7198,7199,7200
8,crudeRI,0,2,3,4,5,6,7,10,12,16,18,26,27,28,29,31,33,46,49,59,60,66,83,87,90,102,105,109,120,122,125,133,134,142,143,147,178,182,192,201,203,250,256,278,297,329,358,369,371,372,380,463,531,536,583,613,618,636,683,916,918,1009,1023,1056,1093,1177,1187,1208,1255,1258,1369,1605,1871,1927,2059,2187,2301,2521,2923,2963,3032,3328,4162,4387,4509,5046,5711,5712,5872,5973,6016,6775,7762,7766,7872,7874,9060,9061,9063,9065
8,wAcc_u1.0,0,2,3,4,5,6,7,11,13,17,18,26,27,28,29,30,33,44,47,61,62,68,87,88,93,99,100,109,114,126,128,129,133,135,141,145,178,185,195,210,213,236,238,273,300,302,348,354,362,371,392,478,491,525,533,581,639,652,681,835,961,1012,1021,1025,1119,1152,1187,1213,1269,1284,1453,1490,1779,1962,2018,2209,2250,2719,2836,2863,3371,3480,4129,4198,4375,4981,5378,5632,5655,6187,6244,6475,7041,7734,8056,8159,9038,9073,9486,9487
8,wAcc_u2.0,0,2,3,4,5,6,7,12,13,17,19,26,27,28,29,30,32,43,47,65,66,73,85,88,96,98,99,106,120,124,129,132,133,134,141,142,171,191,200,215,218,224,227,248,276,309,350,357,364,375,412,444,473,489,511,556,670,694,705,764,995,998,1019,1024,1064,1147,1188,1265,1273,1321,1363,1577,1682,1976,2081,2190,2219,2565,2720,2988,3595,3611,3936,4084,4401,5040,5242,5681,5697,6081,6186,6421,6939,7825,8104,8116,8934,9100,9463,9469
